cod_mpio,ano,mes,municipio,casos_total,casos_regular,casos_grave,hospitalizaciones,fallecidos,dpto_clima,temperatura_c,precipitacion_mm,ndvi,dewpoint_c,poblacion,incidencia_x100k,temperatura_c_lag1,temperatura_c_lag2,temperatura_c_lag3,temperatura_c_mm3,precipitacion_mm_lag1,precipitacion_mm_lag2,precipitacion_mm_lag3,precipitacion_mm_mm3,ndvi_lag1,ndvi_lag2,ndvi_lag3,ndvi_mm3,dewpoint_c_lag1,dewpoint_c_lag2,dewpoint_c_lag3,dewpoint_c_mm3,casos_total_lag1,casos_total_lag2,casos_total_lag3,casos_total_mm3,incidencia_x100k_lag1,incidencia_x100k_lag2,incidencia_x100k_lag3,incidencia_x100k_mm3,umbral_exceso,exceso
47288,2015,6,Fundación,1,1,0,1,0,MAGDALENA,34.28,73.68,0.6485,22.2,62947.0,1.5886380605906556,33.66,34.12,36.13,34.02,91.47,58.61,17.92,74.58666666666666,0.6025,0.5355,0.4954,0.5955,22.55,22.21,19.64,22.319999999999997,1.0,8.0,6.0,3.3333333333333335,1.5886380605906556,12.709104484725245,9.531828363543934,5.295460201968853,4.25,0
47288,2015,7,Fundación,3,3,0,3,0,MAGDALENA,33.81,71.44,0.649,21.99,62947.0,4.765914181771967,34.28,33.66,34.12,33.916666666666664,73.68,91.47,58.61,78.86333333333332,0.6485,0.6025,0.5355,0.6333333333333333,22.2,22.55,22.21,22.24666666666667,1.0,1.0,8.0,1.6666666666666667,1.5886380605906556,1.5886380605906556,12.709104484725245,2.6477301009844267,2.0,1
47288,2015,8,Fundación,1,1,0,0,0,MAGDALENA,33.05,98.53,0.698,22.72,62947.0,1.5886380605906556,33.81,34.28,33.66,33.71333333333333,71.44,73.68,91.47,81.21666666666665,0.649,0.6485,0.6025,0.6651666666666666,21.99,22.2,22.55,22.30333333333333,3.0,1.0,1.0,1.6666666666666667,4.765914181771967,1.5886380605906556,1.5886380605906556,2.6477301009844267,2.0,0
47288,2015,9,Fundación,8,8,0,2,0,MAGDALENA,32.05,109.45,0.7125,23.04,62947.0,12.709104484725245,33.05,33.81,34.28,32.97,98.53,71.44,73.68,93.13999999999999,0.698,0.649,0.6485,0.6865,22.72,21.99,22.2,22.583333333333332,1.0,3.0,1.0,4.0,1.5886380605906556,4.765914181771967,1.5886380605906556,6.354552242362622,2.0,1
47288,2015,10,Fundación,16,16,0,11,0,MAGDALENA,30.6,162.75,0.7249,22.72,62947.0,25.41820896945049,32.05,33.05,33.81,31.899999999999995,109.45,98.53,71.44,123.57666666666665,0.7125,0.698,0.649,0.7118000000000001,23.04,22.72,21.99,22.826666666666664,8.0,1.0,3.0,8.333333333333334,12.709104484725245,1.5886380605906556,4.765914181771967,13.238650504922129,2.25,1
47288,2015,11,Fundación,69,69,0,15,0,MAGDALENA,29.79,120.93,0.744,22.44,62947.0,109.61602618075523,30.6,32.05,33.05,30.813333333333333,162.75,109.45,98.53,131.04333333333332,0.7249,0.7125,0.698,0.7271333333333333,22.72,23.04,22.72,22.733333333333334,16.0,8.0,1.0,31.0,25.41820896945049,12.709104484725245,1.5886380605906556,49.247779878310325,2.5,1
47288,2015,12,Fundación,100,100,0,11,0,MAGDALENA,32.55,15.2,0.6816,21.76,62947.0,158.86380605906555,29.79,30.6,32.05,30.98,120.93,162.75,109.45,99.62666666666665,0.744,0.7249,0.7125,0.7168333333333333,22.44,22.72,23.04,22.30666666666667,69.0,16.0,8.0,61.666666666666664,109.61602618075523,25.41820896945049,12.709104484725245,97.96601373642375,2.0,1
47288,2016,1,Fundación,63,63,0,5,0,MAGDALENA,33.4,10.85,0.574,20.47,63819.0,98.71668311944718,32.55,29.79,30.6,31.913333333333327,15.2,120.93,162.75,48.99333333333332,0.6816,0.744,0.7249,0.6665333333333333,21.76,22.44,22.72,21.55666666666667,100.0,69.0,16.0,77.33333333333333,158.86380605906555,109.61602618075523,25.41820896945049,122.39883845308934,2.0,1
47288,2016,2,Fundación,14,13,1,1,0,MAGDALENA,35.67,9.06,0.4921,20.03,63819.0,21.937040693210484,33.4,32.55,29.79,33.873333333333335,10.85,15.2,120.93,11.703333333333314,0.574,0.6816,0.744,0.5825666666666666,20.47,21.76,22.44,20.753333333333334,63.0,100.0,69.0,59.0,98.71668311944718,158.86380605906555,109.61602618075523,93.17250995724108,2.0,1
47288,2016,3,Fundación,4,4,0,0,0,MAGDALENA,37.89,12.06,0.4719,20.45,63819.0,6.267725912345853,35.67,33.4,32.55,35.65333333333333,9.06,10.85,15.2,10.656666666666647,0.4921,0.574,0.6816,0.5126666666666667,20.03,20.47,21.76,20.316666666666666,14.0,63.0,100.0,27.0,21.937040693210484,98.71668311944718,158.86380605906555,42.307149908334516,2.0,1
47288,2016,4,Fundación,7,7,0,0,0,MAGDALENA,35.93,68.51,0.512,22.45,63819.0,10.968520346605242,37.89,35.67,33.4,36.49666666666666,12.06,9.06,10.85,29.876666666666647,0.4719,0.4921,0.574,0.492,20.45,20.03,20.47,20.976666666666667,4.0,14.0,63.0,8.333333333333334,6.267725912345853,21.937040693210484,98.71668311944718,13.057762317387201,2.0,1
47288,2016,5,Fundación,2,2,0,0,0,MAGDALENA,34.71,159.46,0.644,23.39,63819.0,3.1338629561729263,35.93,37.89,35.67,36.17666666666667,68.51,12.06,9.06,80.00999999999999,0.512,0.4719,0.4921,0.5426333333333333,22.45,20.45,20.03,22.096666666666664,7.0,4.0,14.0,4.333333333333333,10.968520346605242,6.267725912345853,21.937040693210484,6.7900364050413495,2.0,0
47288,2016,6,Fundación,9,9,0,0,0,MAGDALENA,30.71,144.21,0.7238,22.8,63819.0,14.10238330277817,34.71,35.93,37.89,33.78333333333333,159.46,68.51,12.06,124.05999999999999,0.644,0.512,0.4719,0.6265999999999999,23.39,22.45,20.45,22.88,2.0,7.0,4.0,6.0,3.1338629561729263,10.968520346605242,6.267725912345853,9.401588868518788,4.0,1
47288,2016,7,Fundación,4,4,0,1,0,MAGDALENA,31.16,115.48,0.7136,22.52,63819.0,6.267725912345853,30.71,34.71,35.93,32.19333333333333,144.21,159.46,68.51,139.71666666666667,0.7238,0.644,0.512,0.6938,22.8,23.39,22.45,22.903333333333336,9.0,2.0,7.0,5.0,14.10238330277817,3.1338629561729263,10.968520346605242,7.8346573904323265,2.0,1
47288,2016,8,Fundación,1,1,0,0,0,MAGDALENA,31.36,151.96,0.7058,22.73,63819.0,1.5669314780864632,31.16,30.71,34.71,31.076666666666664,115.48,144.21,159.46,137.21666666666667,0.7136,0.7238,0.644,0.7143999999999999,22.52,22.8,23.39,22.683333333333334,4.0,9.0,2.0,4.666666666666667,6.267725912345853,14.10238330277817,3.1338629561729263,7.3123468977368375,2.0,0
47288,2016,9,Fundación,2,2,0,1,0,MAGDALENA,29.64,150.69,0.7057,22.61,63819.0,3.1338629561729263,31.36,31.16,30.71,30.72,151.96,115.48,144.21,139.37666666666664,0.7058,0.7136,0.7238,0.7083666666666667,22.73,22.52,22.8,22.62,1.0,4.0,9.0,2.3333333333333335,1.5669314780864632,6.267725912345853,14.10238330277817,3.6561734488684237,2.0,0
47288,2016,10,Fundación,3,3,0,2,0,MAGDALENA,28.03,299.2,0.6883,22.43,63819.0,4.70079443425939,29.64,31.36,31.16,29.676666666666666,150.69,151.96,115.48,200.61666666666665,0.7057,0.7058,0.7136,0.6999333333333334,22.61,22.73,22.52,22.59,2.0,1.0,4.0,2.0,3.1338629561729263,1.5669314780864632,6.267725912345853,3.1338629561729356,6.0,0
47288,2016,11,Fundación,0,0,0,0,0,MAGDALENA,27.13,190.08,0.7133,22.25,63819.0,0.0,28.03,29.64,31.36,28.266666666666666,299.2,150.69,151.96,213.3233333333333,0.6883,0.7057,0.7058,0.7024333333333335,22.43,22.61,22.73,22.429999999999996,3.0,2.0,1.0,1.6666666666666667,4.70079443425939,3.1338629561729263,1.5669314780864632,2.6115524634774485,4.0,0
47288,2016,12,Fundación,1,1,0,0,0,MAGDALENA,28.61,37.53,0.7342,21.39,63819.0,1.5669314780864632,27.13,28.03,29.64,27.923333333333332,190.08,299.2,150.69,175.60333333333332,0.7133,0.6883,0.7057,0.7119333333333332,22.25,22.43,22.61,22.02333333333333,0.0,3.0,2.0,1.3333333333333333,0.0,4.70079443425939,3.1338629561729263,2.0892419707819605,2.0,0
47288,2017,1,Fundación,1,1,0,1,0,MAGDALENA,31.18,19.07,0.6575,18.69,64852.0,1.5419724912107569,28.61,27.13,28.03,28.97333333333333,37.53,190.08,299.2,82.22666666666665,0.7342,0.7133,0.6883,0.7016666666666667,21.39,22.25,22.43,20.776666666666667,1.0,0.0,3.0,0.6666666666666666,1.5669314780864632,0.0,4.70079443425939,1.0363013230990827,2.0,0
47288,2017,2,Fundación,0,0,0,0,0,MAGDALENA,33.68,14.24,0.564,18.1,64852.0,0.0,31.18,28.61,27.13,31.156666666666666,19.07,37.53,190.08,23.613333333333316,0.6575,0.7342,0.7133,0.6518999999999999,18.69,21.39,22.25,19.393333333333334,1.0,1.0,0.0,0.6666666666666666,1.5419724912107569,1.5669314780864632,0.0,1.0363013230990827,2.0,0
47288,2017,3,Fundación,1,1,0,0,0,MAGDALENA,33.75,78.59,0.5776,20.2,64852.0,1.5419724912107569,33.68,31.18,28.61,32.87,14.24,19.07,37.53,37.29999999999998,0.564,0.6575,0.7342,0.5997,18.1,18.69,21.39,18.99666666666667,0.0,1.0,1.0,0.6666666666666666,0.0,1.5419724912107569,1.5669314780864632,1.0279816608071808,3.25,0
47288,2017,4,Fundación,0,0,0,0,0,MAGDALENA,33.57,90.65,0.6296,21.73,64852.0,0.0,33.75,33.68,31.18,33.666666666666664,78.59,14.24,19.07,61.15999999999999,0.5776,0.564,0.6575,0.5903999999999999,20.2,18.1,18.69,20.01,1.0,0.0,1.0,0.3333333333333333,1.5419724912107569,0.0,1.5419724912107569,0.5139908304035951,5.5,0
47288,2017,5,Fundación,0,0,0,0,0,MAGDALENA,29.39,185.37,0.7315,22.93,64852.0,0.0,33.57,33.75,33.68,32.236666666666665,90.65,78.59,14.24,118.20333333333332,0.6296,0.5776,0.564,0.6462333333333333,21.73,20.2,18.1,21.62,0.0,1.0,0.0,0.3333333333333333,0.0,1.5419724912107569,0.0,0.5139908304035951,2.0,0
47288,2017,6,Fundación,0,0,0,0,0,MAGDALENA,29.29,188.81,0.7429,22.84,64852.0,0.0,29.39,33.57,33.75,30.75,185.37,90.65,78.59,154.94333333333333,0.7315,0.6296,0.5776,0.7013333333333334,22.93,21.73,20.2,22.5,0.0,0.0,1.0,0.0,0.0,0.0,1.5419724912107569,0.0,4.75,0
47288,2017,7,Fundación,0,0,0,0,0,MAGDALENA,29.44,156.29,0.737,22.75,64852.0,0.0,29.29,29.39,33.57,29.37333333333333,188.81,185.37,90.65,176.8233333333333,0.7429,0.7315,0.6296,0.7371333333333334,22.84,22.93,21.73,22.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0
47288,2017,8,Fundación,0,0,0,0,0,MAGDALENA,29.09,156.05,0.7442,22.66,64852.0,0.0,29.44,29.29,29.39,29.27333333333333,156.29,188.81,185.37,167.04999999999998,0.737,0.7429,0.7315,0.7413666666666666,22.75,22.84,22.93,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
47288,2017,9,Fundación,0,0,0,0,0,MAGDALENA,29.37,175.84,0.7337,22.81,64852.0,0.0,29.09,29.44,29.29,29.299999999999997,156.05,156.29,188.81,162.72666666666666,0.7442,0.737,0.7429,0.7383000000000001,22.66,22.75,22.84,22.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
47288,2017,10,Fundación,0,0,0,0,0,MAGDALENA,28.75,215.68,0.7309,22.44,64852.0,0.0,29.37,29.09,29.44,29.069999999999997,175.84,156.05,156.29,182.5233333333333,0.7337,0.7442,0.737,0.7362666666666667,22.81,22.66,22.75,22.636666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0
47288,2017,11,Fundación,1,1,0,0,0,MAGDALENA,28.2,185.39,0.739,22.12,64852.0,1.5419724912107569,28.75,29.37,29.09,28.77333333333333,215.68,175.84,156.05,192.30333333333328,0.7309,0.7337,0.7442,0.7345333333333334,22.44,22.81,22.66,22.456666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5139908304035951,3.5,0
47288,2017,12,Fundación,1,1,0,1,0,MAGDALENA,29.92,36.9,0.7248,20.48,64852.0,1.5419724912107569,28.2,28.75,29.37,28.956666666666663,185.39,215.68,175.84,145.98999999999998,0.739,0.7309,0.7337,0.7315666666666667,22.12,22.44,22.81,21.679999999999996,1.0,0.0,0.0,0.6666666666666666,1.5419724912107569,0.0,0.0,1.0279816608071808,2.0,0
47288,2018,1,Fundación,0,0,0,0,0,MAGDALENA,29.21,57.12,0.6869,20.51,66427.0,0.0,29.92,28.2,28.75,29.109999999999996,36.9,185.39,215.68,93.13666666666664,0.7248,0.739,0.7309,0.7169,20.48,22.12,22.44,21.036666666666665,1.0,1.0,0.0,0.6666666666666666,1.5419724912107569,1.5419724912107569,0.0,1.0279816608071808,2.0,0
47288,2018,2,Fundación,2,2,0,2,0,MAGDALENA,33.59,6.65,0.5909,16.99,66427.0,3.0108239119635085,29.21,29.92,28.2,30.906666666666666,57.12,36.9,185.39,33.55666666666665,0.6869,0.7248,0.739,0.6675333333333334,20.51,20.48,22.12,19.326666666666664,0.0,1.0,1.0,1.0,0.0,1.5419724912107569,1.5419724912107569,1.5175988010580979,2.0,0
47288,2018,3,Fundación,1,1,0,1,0,MAGDALENA,34.99,26.78,0.533,19.85,66427.0,1.5054119559817543,33.59,29.21,29.92,32.596666666666664,6.65,57.12,36.9,30.183333333333312,0.5909,0.6869,0.7248,0.6036,16.99,20.51,20.48,19.116666666666667,2.0,0.0,1.0,1.0,3.0108239119635085,0.0,1.5419724912107569,1.5054119559817636,2.5,0
47288,2018,4,Fundación,1,1,0,1,0,MAGDALENA,32.52,112.06,0.6156,21.57,66427.0,1.5054119559817543,34.99,33.59,29.21,33.699999999999996,26.78,6.65,57.12,48.49666666666665,0.533,0.5909,0.6869,0.5798333333333333,19.85,16.99,20.51,19.470000000000002,1.0,2.0,0.0,1.3333333333333333,1.5054119559817543,3.0108239119635085,0.0,2.007215941309015,4.0,0
47288,2018,5,Fundación,5,5,0,5,0,MAGDALENA,29.08,193.0,0.7027,22.58,66427.0,7.527059779908772,32.52,34.99,33.59,32.196666666666665,112.06,26.78,6.65,110.6133333333333,0.6156,0.533,0.5909,0.6171,21.57,19.85,16.99,21.333333333333332,1.0,1.0,2.0,2.3333333333333335,1.5054119559817543,1.5054119559817543,3.0108239119635085,3.51262789729077,2.0,1
47288,2018,6,Fundación,37,37,0,26,0,MAGDALENA,29.12,95.86,0.7233,22.64,66427.0,55.70024237132492,29.08,32.52,34.99,30.24,193.0,112.06,26.78,133.64,0.7027,0.6156,0.533,0.6805333333333333,22.58,21.57,19.85,22.263333333333332,5.0,1.0,1.0,14.333333333333334,7.527059779908772,1.5054119559817543,1.5054119559817543,21.577571369071823,4.5,1
47288,2018,7,Fundación,94,94,0,38,0,MAGDALENA,30.77,94.79,0.6939,22.01,66427.0,141.5087238622849,29.12,29.08,32.52,29.656666666666666,95.86,193.0,112.06,127.88333333333331,0.7233,0.7027,0.6156,0.7066333333333333,22.64,22.58,21.57,22.41,37.0,5.0,1.0,45.333333333333336,55.70024237132492,7.527059779908772,1.5054119559817543,68.24534200450621,2.5,1
47288,2018,8,Fundación,101,101,0,41,0,MAGDALENA,30.8,108.93,0.7178,22.03,66427.0,152.0466075541572,30.77,29.12,29.08,30.23,94.79,95.86,193.0,99.85999999999997,0.6939,0.7233,0.7027,0.7116666666666666,22.01,22.64,22.58,22.22666666666667,94.0,37.0,5.0,77.33333333333333,141.5087238622849,55.70024237132492,7.527059779908772,116.41852459592235,2.0,1
47288,2018,9,Fundación,114,114,0,80,0,MAGDALENA,29.52,144.52,0.7228,22.46,66427.0,171.61696298192,30.8,30.77,29.12,30.36333333333333,108.93,94.79,95.86,116.07999999999998,0.7178,0.6939,0.7233,0.7115,22.03,22.01,22.64,22.166666666666668,101.0,94.0,37.0,103.0,152.0466075541572,141.5087238622849,55.70024237132492,155.05743146612073,2.0,1
47288,2018,10,Fundación,117,117,0,81,0,MAGDALENA,28.2,297.84,0.7052,22.32,66427.0,176.13319884986527,29.52,30.8,30.77,29.506666666666664,144.52,108.93,94.79,183.76333333333332,0.7228,0.7178,0.6939,0.7152666666666666,22.46,22.03,22.01,22.27,114.0,101.0,94.0,110.66666666666667,171.61696298192,152.0466075541572,141.5087238622849,166.5989231286475,4.5,1
47288,2018,11,Fundación,106,103,3,82,0,MAGDALENA,28.77,86.7,0.7566,22.24,66427.0,159.57366733406596,28.2,29.52,30.8,28.83,297.84,144.52,108.93,176.35333333333332,0.7052,0.7228,0.7178,0.7282000000000001,22.32,22.46,22.03,22.34,117.0,114.0,101.0,112.33333333333333,176.13319884986527,171.61696298192,152.0466075541572,169.10794305528376,3.0,1
47288,2018,12,Fundación,112,112,0,97,0,MAGDALENA,31.78,6.36,0.685,19.15,66427.0,168.6061390699565,28.77,28.2,29.52,29.583333333333332,86.7,297.84,144.52,130.29999999999998,0.7566,0.7052,0.7228,0.7156000000000001,22.24,22.32,22.46,21.236666666666668,106.0,117.0,114.0,111.66666666666667,159.57366733406596,176.13319884986527,171.61696298192,168.10433508462924,2.0,1
47288,2019,1,Fundación,60,60,0,53,0,MAGDALENA,32.77,11.82,0.5776,18.7,68506.0,87.58356932239512,31.78,28.77,28.2,31.106666666666666,6.36,86.7,297.84,34.95999999999996,0.685,0.7566,0.7052,0.6730666666666667,19.15,22.24,22.32,20.03,112.0,106.0,117.0,92.66666666666667,168.6061390699565,159.57366733406596,176.13319884986527,138.58779190880588,2.0,1
47288,2019,2,Fundación,27,27,0,26,0,MAGDALENA,34.79,8.5,0.5143,18.84,68506.0,39.4126061950778,32.77,31.78,28.77,33.11333333333334,11.82,6.36,86.7,8.893333333333295,0.5776,0.685,0.7566,0.5922999999999999,18.7,19.15,22.24,18.896666666666665,60.0,112.0,106.0,66.33333333333333,87.58356932239512,168.6061390699565,159.57366733406596,98.5341048624765,2.0,1
47288,2019,3,Fundación,13,13,0,11,0,MAGDALENA,36.01,24.06,0.5016,20.43,68506.0,18.976440019852276,34.79,32.77,31.78,34.52333333333333,8.5,11.82,6.36,14.793333333333294,0.5143,0.5776,0.685,0.5311666666666667,18.84,18.7,19.15,19.323333333333334,27.0,60.0,112.0,33.333333333333336,39.4126061950778,87.58356932239512,168.6061390699565,48.65753851244174,2.0,1
47288,2019,4,Fundación,1,1,0,1,0,MAGDALENA,34.32,83.88,0.5577,21.81,68506.0,1.4597261553732521,36.01,34.79,32.77,35.03999999999999,24.06,8.5,11.82,38.8133333333333,0.5016,0.5143,0.5776,0.5245333333333334,20.43,18.84,18.7,20.36,13.0,27.0,60.0,13.666666666666666,18.976440019852276,39.4126061950778,87.58356932239512,19.94959079010112,2.5,0
47288,2019,5,Fundación,2,2,0,2,0,MAGDALENA,32.46,172.65,0.6813,22.86,68506.0,2.9194523107465042,34.32,36.01,34.79,34.26333333333333,83.88,24.06,8.5,93.52999999999997,0.5577,0.5016,0.5143,0.5801999999999999,21.81,20.43,18.84,21.7,1.0,13.0,27.0,5.333333333333333,1.4597261553732521,18.976440019852276,39.4126061950778,7.785206161990687,2.0,0
47288,2019,6,Fundación,2,2,0,1,0,MAGDALENA,30.7,88.2,0.7438,23.0,68506.0,2.9194523107465042,32.46,34.32,36.01,32.49333333333333,172.65,83.88,24.06,114.90999999999997,0.6813,0.5577,0.5016,0.6609333333333333,22.86,21.81,20.43,22.55666666666667,2.0,1.0,13.0,1.6666666666666667,2.9194523107465042,1.4597261553732521,18.976440019852276,2.4328769256220966,5.0,0
47288,2019,7,Fundación,7,7,0,7,0,MAGDALENA,31.45,82.38,0.7065,21.85,68506.0,10.218083087612763,30.7,32.46,34.32,31.53666666666666,88.2,172.65,83.88,114.40999999999997,0.7438,0.6813,0.5577,0.7105333333333334,23.0,22.86,21.81,22.569999999999997,2.0,2.0,1.0,3.6666666666666665,2.9194523107465042,2.9194523107465042,1.4597261553732521,5.3523292363686,3.0,1
47288,2019,8,Fundación,8,8,0,8,0,MAGDALENA,31.22,120.51,0.7062,22.4,68506.0,11.677809242986017,31.45,30.7,32.46,31.12333333333333,82.38,88.2,172.65,97.02999999999997,0.7065,0.7438,0.6813,0.7188333333333334,21.85,23.0,22.86,22.416666666666668,7.0,2.0,2.0,5.666666666666667,10.218083087612763,2.9194523107465042,2.9194523107465042,8.271781547115104,2.0,1
47288,2019,9,Fundación,3,3,0,2,0,MAGDALENA,29.5,207.95,0.7021,22.56,68506.0,4.379178466119756,31.22,31.45,30.7,30.72333333333333,120.51,82.38,88.2,136.94666666666663,0.7062,0.7065,0.7438,0.7049333333333333,22.4,21.85,23.0,22.27,8.0,7.0,2.0,6.0,11.677809242986017,10.218083087612763,2.9194523107465042,8.758356932239522,2.0,1
47288,2019,10,Fundación,4,4,0,3,0,MAGDALENA,28.41,230.01,0.7261,22.41,68506.0,5.8389046214930085,29.5,31.22,31.45,29.709999999999997,207.95,120.51,82.38,186.15666666666664,0.7021,0.7062,0.7065,0.7114666666666666,22.56,22.4,21.85,22.456666666666667,3.0,8.0,7.0,5.0,4.379178466119756,11.677809242986017,10.218083087612763,7.298630776866269,6.0,0
47288,2019,11,Fundación,2,2,0,0,0,MAGDALENA,28.27,101.58,0.7235,22.2,68506.0,2.9194523107465042,28.41,29.5,31.22,28.726666666666663,230.01,207.95,120.51,179.8466666666666,0.7261,0.7021,0.7062,0.7172333333333333,22.41,22.56,22.4,22.389999999999997,4.0,3.0,8.0,3.0,5.8389046214930085,4.379178466119756,11.677809242986017,4.3791784661197655,4.0,0
47288,2019,12,Fundación,10,9,1,7,0,MAGDALENA,29.59,19.16,0.6744,21.69,68506.0,14.59726155373252,28.27,28.41,29.5,28.756666666666664,101.58,230.01,207.95,116.91666666666661,0.7235,0.7261,0.7021,0.7080000000000001,22.2,22.41,22.56,22.099999999999998,2.0,4.0,3.0,5.333333333333333,2.9194523107465042,5.8389046214930085,4.379178466119756,7.785206161990687,2.25,1
47288,2020,1,Fundación,10,10,0,5,0,MAGDALENA,33.28,14.58,0.6023,19.37,70897.0,14.104969180642339,29.59,28.27,28.41,30.38,19.16,101.58,230.01,45.10666666666663,0.6744,0.7235,0.7261,0.6667333333333333,21.69,22.2,22.41,21.08666666666667,10.0,2.0,4.0,7.333333333333333,14.59726155373252,2.9194523107465042,5.8389046214930085,10.540561015040465,2.0,1
47288,2020,2,Fundación,6,6,0,4,0,MAGDALENA,35.49,10.21,0.526,18.8,70897.0,8.462981508385404,33.28,29.59,28.27,32.78666666666667,14.58,19.16,101.58,14.649999999999963,0.6023,0.6744,0.7235,0.6009,19.37,21.69,22.2,19.953333333333333,10.0,10.0,2.0,8.666666666666666,14.104969180642339,14.59726155373252,2.9194523107465042,12.388404080920097,2.0,1
47288,2020,3,Fundación,3,3,0,1,0,MAGDALENA,37.19,11.68,0.4925,18.73,70897.0,4.231490754192702,35.49,33.28,29.59,35.32,10.21,14.58,19.16,12.156666666666629,0.526,0.6023,0.6744,0.5402666666666666,18.8,19.37,21.69,18.96666666666667,6.0,10.0,10.0,6.333333333333333,8.462981508385404,14.104969180642339,14.59726155373252,8.933147147740158,4.0,0
47288,2020,4,Fundación,0,0,0,0,0,MAGDALENA,34.64,69.44,0.5385,21.84,70897.0,0.0,37.19,35.49,33.28,35.77333333333333,11.68,10.21,14.58,30.443333333333296,0.4925,0.526,0.6023,0.519,18.73,18.8,19.37,19.790000000000003,3.0,6.0,10.0,3.0,4.231490754192702,8.462981508385404,14.104969180642339,4.231490754192712,2.0,0
47288,2020,5,Fundación,2,2,0,2,0,MAGDALENA,34.53,147.5,0.6218,23.1,70897.0,2.8209938361284683,34.64,37.19,35.49,35.453333333333326,69.44,11.68,10.21,76.20666666666664,0.5385,0.4925,0.526,0.5509333333333334,21.84,18.73,18.8,21.223333333333333,0.0,3.0,6.0,1.6666666666666667,0.0,4.231490754192702,8.462981508385404,2.350828196773733,2.0,0
47288,2020,6,Fundación,1,1,0,0,0,MAGDALENA,30.83,128.14,0.6926,22.7,70897.0,1.4104969180642342,34.53,34.64,37.19,33.33333333333333,147.5,69.44,11.68,115.02666666666663,0.6218,0.5385,0.4925,0.6176333333333334,23.1,21.84,18.73,22.546666666666667,2.0,0.0,3.0,1.0,2.8209938361284683,0.0,4.231490754192702,1.4104969180642435,5.0,0
47288,2020,7,Fundación,0,0,0,0,0,MAGDALENA,29.15,164.68,0.7379,22.51,70897.0,0.0,30.83,34.53,34.64,31.50333333333333,128.14,147.5,69.44,146.77333333333328,0.6926,0.6218,0.5385,0.6840999999999999,22.7,23.1,21.84,22.77,1.0,2.0,0.0,1.0,1.4104969180642342,2.8209938361284683,0.0,1.4104969180642435,3.0,0
47288,2020,8,Fundación,0,0,0,0,0,MAGDALENA,28.26,164.96,0.6939,22.68,70897.0,0.0,29.15,30.83,34.53,29.41333333333333,164.68,128.14,147.5,152.59333333333328,0.7379,0.6926,0.6218,0.7081333333333334,22.51,22.7,23.1,22.63,0.0,1.0,2.0,0.3333333333333333,0.0,1.4104969180642342,2.8209938361284683,0.4701656393547542,2.0,0
47288,2020,9,Fundación,3,3,0,3,0,MAGDALENA,29.37,206.89,0.7165,22.52,70897.0,4.231490754192702,28.26,29.15,30.83,28.926666666666666,164.96,164.68,128.14,178.84333333333328,0.6939,0.7379,0.6926,0.7161,22.68,22.51,22.7,22.570000000000004,0.0,0.0,1.0,1.0,0.0,0.0,1.4104969180642342,1.4104969180642435,2.0,1
47288,2020,10,Fundación,5,5,0,5,0,MAGDALENA,29.04,226.13,0.724,22.44,70897.0,7.0524845903211695,29.37,28.26,29.15,28.889999999999997,206.89,164.96,164.68,199.32666666666663,0.7165,0.6939,0.7379,0.7114666666666666,22.52,22.68,22.51,22.546666666666667,3.0,0.0,0.0,2.6666666666666665,4.231490754192702,0.0,0.0,3.7613251148379665,6.0,0
47288,2020,11,Fundación,3,3,0,2,0,MAGDALENA,27.65,178.5,0.7301,22.18,70897.0,4.231490754192702,29.04,29.37,28.26,28.686666666666664,226.13,206.89,164.96,203.83999999999995,0.724,0.7165,0.6939,0.7235333333333333,22.44,22.52,22.68,22.38,5.0,3.0,0.0,3.6666666666666665,7.0524845903211695,4.231490754192702,0.0,5.171822032902201,4.0,0
47288,2020,12,Fundación,3,2,1,2,0,MAGDALENA,29.32,28.42,0.7357,21.04,70897.0,4.231490754192702,27.65,29.04,29.37,28.669999999999998,178.5,226.13,206.89,144.34999999999994,0.7301,0.724,0.7165,0.7299333333333333,22.18,22.44,22.52,21.886666666666667,3.0,5.0,3.0,3.6666666666666665,4.231490754192702,7.0524845903211695,4.231490754192702,5.171822032902201,3.0,0
47288,2021,1,Fundación,18,16,2,14,1,MAGDALENA,31.66,15.03,0.659,18.53,72410.0,24.858444966164896,29.32,27.65,29.04,29.543333333333333,28.42,178.5,226.13,73.98333333333329,0.7357,0.7301,0.724,0.7082666666666667,21.04,22.18,22.44,20.583333333333332,3.0,3.0,5.0,8.0,4.231490754192702,4.231490754192702,7.0524845903211695,11.107142158183443,2.75,1
47288,2021,2,Fundación,24,24,0,20,0,MAGDALENA,33.92,15.06,0.5613,18.7,72410.0,33.14459328821986,31.66,29.32,27.65,31.633333333333336,15.03,28.42,178.5,19.5033333333333,0.659,0.7357,0.7301,0.652,18.53,21.04,22.18,19.423333333333332,18.0,3.0,3.0,15.0,24.858444966164896,4.231490754192702,4.231490754192702,20.74484300285916,5.0,1
